ProductKey,Product_Name,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
795,Contoso Reserve Pen - Tablet Pen E200 White,Contoso,White,9.69,11.84,308,Computers Accessories,3,Computers
796,Contoso USB Data Link - direct connect adapter E600 White,Contoso,White,6.49,10.82,308,Computers Accessories,3,Computers
797,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,Contoso,White,8.96,11.58,308,Computers Accessories,3,Computers
798,Contoso Digital camera accessory kit M200 White,Contoso,White,5.07,14.99,308,Computers Accessories,3,Computers
799,Contoso Leather Case - case for digital photo camera X20 White,Contoso,White,5.49,13.14,308,Computers Accessories,3,Computers
800,Contoso Lens cap E80 White,Contoso,White,8.84,12.65,308,Computers Accessories,3,Computers
801,Contoso Battery charger - bike E200 White,Contoso,White,5.49,11.5,308,Computers Accessories,3,Computers
802,Contoso USB Optical Mouse E200 White,Contoso,White,5.95,14.85,308,Computers Accessories,3,Computers
803,Contoso ADSL Modem Splitter/Filter X 1 E100 White,Contoso,White,5.17,10.77,308,Computers Accessories,3,Computers
804,Contoso ADSL Modem Splitter/Filter X 2 E200 White,Contoso,White,8.69,14,308,Computers Accessories,3,Computers
805,Contoso ADSL Modem Splitter/Filter X 3 E300 White,Contoso,White,9.35,10.76,308,Computers Accessories,3,Computers
806,Contoso USB Wave Multi-media Keyboard E280 White,Contoso,White,7.27,11.31,308,Computers Accessories,3,Computers
807,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,Contoso,White,8.58,12.37,308,Computers Accessories,3,Computers
808,Contoso Rechargeable Battery E100 Grey,Contoso,Grey,9.94,13.66,308,Computers Accessories,3,Computers
809,Contoso Dual USB Power Adapter - power adapter E300 Grey,Contoso,Grey,8.68,14.06,308,Computers Accessories,3,Computers
810,Contoso Car power adapter M90 Grey,Contoso,Grey,9.74,14.17,308,Computers Accessories,3,Computers
811,Contoso Notebook Peripheral Kit M69 Grey,Contoso,Grey,6.6,12.45,308,Computers Accessories,3,Computers
812,Contoso Mouse Lock Bundle E200 Grey,Contoso,Grey,7.57,13.67,308,Computers Accessories,3,Computers
813,Contoso Education Supplies Bundle E200 Grey,Contoso,Grey,7.41,10.57,308,Computers Accessories,3,Computers
814,Contoso Laptop Starter Bundle M200 Grey,Contoso,Grey,9.33,11.49,308,Computers Accessories,3,Computers
815,Contoso Education Essentials Bundle M300 Grey,Contoso,Grey,5.34,11.83,308,Computers Accessories,3,Computers
816,Contoso Desktop Alternative Bundle E200 Grey,Contoso,Grey,6.54,11.93,308,Computers Accessories,3,Computers
817,Contoso Power Inverter - DC to AC power inverter E900 Grey,Contoso,Grey,9.8,12.34,308,Computers Accessories,3,Computers
818,Contoso Smart Battery M901 Grey,Contoso,Grey,8.71,14.3,308,Computers Accessories,3,Computers
819,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey,Contoso,Grey,8.83,11.3,308,Computers Accessories,3,Computers
820,Contoso Home/Office Laptop Power Adapter E300 Grey,Contoso,Grey,7.69,10.83,308,Computers Accessories,3,Computers
821,Contoso USB 2.0 Dock Station docking station M800 Grey,Contoso,Grey,9.33,12.9,308,Computers Accessories,3,Computers
822,Contoso Enhanced Capacity Battery M800 Grey,Contoso,Grey,9.26,14.34,308,Computers Accessories,3,Computers
823,Contoso Connectivity Starter Kit Smart Buy M680 Grey,Contoso,Grey,9.93,13.92,308,Computers Accessories,3,Computers
824,Contoso 90W AC/DC Power Adapter E300 Grey,Contoso,Grey,6.91,14.94,308,Computers Accessories,3,Computers
825,Contoso Reserve Pen - Tablet Pen E200 Grey,Contoso,Grey,7.69,10.82,308,Computers Accessories,3,Computers
826,Contoso USB Data Link - direct connect adapter E600 Grey,Contoso,Grey,5.43,12.35,308,Computers Accessories,3,Computers
827,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Grey,Contoso,Grey,7.78,11.56,308,Computers Accessories,3,Computers
828,Contoso Digital camera accessory kit M200 Grey,Contoso,Grey,9.44,11.29,308,Computers Accessories,3,Computers
829,Contoso Leather Case - case for digital photo camera X20 Grey,Contoso,Grey,9.37,11.82,308,Computers Accessories,3,Computers
830,Contoso Lens cap E80 Grey,Contoso,Grey,7.57,11.57,308,Computers Accessories,3,Computers
831,Contoso Battery charger - bike E200 Grey,Contoso,Grey,7.79,12.85,308,Computers Accessories,3,Computers
832,Contoso USB Optical Mouse E200 Grey,Contoso,Grey,7.8,10.57,308,Computers Accessories,3,Computers
833,Contoso ADSL Modem Splitter/Filter X 1 E100 Grey,Contoso,Grey,6.34,10.57,308,Computers Accessories,3,Computers
834,Contoso ADSL Modem Splitter/Filter X 2 E200 Grey,Contoso,Grey,9,12.03,308,Computers Accessories,3,Computers
835,Contoso ADSL Modem Splitter/Filter X 3 E300 Grey,Contoso,Grey,8.56,13.11,308,Computers Accessories,3,Computers
836,Contoso USB Wave Multi-Media Keyboard E280 Grey,Contoso,Grey,9.2,13.69,308,Computers Accessories,3,Computers
837,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,Contoso,Grey,6.06,11.7,308,Computers Accessories,3,Computers
838,Contoso USB Optical Mouse E200 Gold,Contoso,Gold,7.4,14.79,308,Computers Accessories,3,Computers
839,Contoso USB Wave Multi-Media Keyboard M901 Gold,Contoso,Gold,6.23,11.78,308,Computers Accessories,3,Computers
840,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold,Contoso,Gold,7.49,10.8,308,Computers Accessories,3,Computers
841,Contoso Reserve Pen - Tablet Pen E200 Gold,Contoso,Gold,5.49,10.45,308,Computers Accessories,3,Computers
842,Contoso Bright Light battery E20 Black,Contoso,Black,8.26,11.09,308,Computers Accessories,3,Computers
843,Contoso Bright Light battery E20 blue,Contoso,Blue,7.87,12.19,308,Computers Accessories,3,Computers
844,Contoso Bright Light battery E20 Pink,Contoso,Pink,7.62,13.27,308,Computers Accessories,3,Computers
845,Contoso Bright Light battery E20 White,Contoso,White,9.58,11.24,308,Computers Accessories,3,Computers
846,Contoso Ultraportable Neoprene Sleeve E30 Black,Contoso,Black,5.95,14.45,308,Computers Accessories,3,Computers
847,Contoso Ultraportable Neoprene Sleeve E30 Pink,Contoso,Pink,8.02,13.81,308,Computers Accessories,3,Computers
848,Contoso Ultraportable Neoprene Sleeve E30 Yellow,Contoso,Yellow,8,13.56,308,Computers Accessories,3,Computers
849,Contoso Ultraportable Neoprene Sleeve E30 Green,Contoso,Green,7.42,11.17,308,Computers Accessories,3,Computers
850,Contoso Laptop Keyboard X105 Black,Contoso,Black,7.2,10.07,308,Computers Accessories,3,Computers
851,Contoso Laptop Keyboard X105 White,Contoso,White,8.69,12.88,308,Computers Accessories,3,Computers
852,Contoso Laptop Keyboard X105 Brown,Contoso,Brown,8.22,10.8,308,Computers Accessories,3,Computers
853,Contoso Laptop Keyboard X105 Silver,Contoso,Silver,5.51,11.79,308,Computers Accessories,3,Computers
854,Contoso Multimedia Speakers M25 Brown,Contoso,Brown,8.94,10.54,308,Computers Accessories,3,Computers
855,Contoso Multimedia Speakers M25 Blue,Contoso,Blue,8.92,10.29,308,Computers Accessories,3,Computers
856,Contoso Multimedia Speakers M25 Black,Contoso,Black,9.59,11.16,308,Computers Accessories,3,Computers
857,Contoso Multimedia Speakers M25 White,Contoso,White,8.5,14.66,308,Computers Accessories,3,Computers
858,Contoso Wireless Notebook Optical Mouse M35 Black,Contoso,Black,6.88,12.42,308,Computers Accessories,3,Computers
859,Contoso Wireless Notebook Optical Mouse M35 White,Contoso,White,7.11,14.55,308,Computers Accessories,3,Computers
860,Contoso Wireless Notebook Optical Mouse M35 Blue,Contoso,Blue,7.83,13.03,308,Computers Accessories,3,Computers
861,Contoso Wireless Notebook Optical Mouse M35 Silver,Contoso,Silver,7.65,12.9,308,Computers Accessories,3,Computers
862,Contoso Wireless Notebook Optical Mouse M35 Orange,Contoso,Orange,5.18,13.54,308,Computers Accessories,3,Computers
863,Contoso Optical USB Mouse M45 Black,Contoso,Black,9.64,10.34,308,Computers Accessories,3,Computers
864,Contoso Optical USB Mouse M45 White,Contoso,White,8.49,14.64,308,Computers Accessories,3,Computers
865,Contoso Optical USB Mouse M45 Grey,Contoso,Grey,8.28,11.64,308,Computers Accessories,3,Computers
866,Contoso Wireless Laser Mouse M55 Black,Contoso,Black,9.82,11.49,308,Computers Accessories,3,Computers
867,Contoso Wireless Laser Mouse M55 White,Contoso,White,5.3,14.86,308,Computers Accessories,3,Computers
868,Contoso Wireless Laser Mouse M55 Grey,Contoso,Grey,5.09,11.22,308,Computers Accessories,3,Computers
869,Contoso Wireless Laser Mouse M55 Silver,Contoso,Silver,9.37,12.11,308,Computers Accessories,3,Computers
870,Contoso Wireless Laser Mouse E50 Black,Contoso,Black,8.16,14.84,308,Computers Accessories,3,Computers
871,Contoso Wireless Laser Mouse E50 White,Contoso,White,8.41,11.68,308,Computers Accessories,3,Computers
872,Contoso Wireless Laser Mouse E50 Silver,Contoso,Silver,5.64,13.8,308,Computers Accessories,3,Computers
873,Contoso Wireless Laser Mouse E50 Grey,Contoso,Grey,5.91,13.16,308,Computers Accessories,3,Computers
874,Contoso Wireless Notebook Optical Mouse X205 Black,Contoso,Black,7.67,10.16,308,Computers Accessories,3,Computers
875,Contoso Wireless Notebook Optical Mouse X205 White,Contoso,White,8.6,13.07,308,Computers Accessories,3,Computers
876,Contoso Wireless Notebook Optical Mouse X205 Blue,Contoso,Blue,6.68,12.73,308,Computers Accessories,3,Computers
877,Contoso Wireless Notebook Optical Mouse X205 Silver,Contoso,Silver,6.6,14.67,308,Computers Accessories,3,Computers
878,Contoso Wireless Notebook Optical Mouse X205 Orange,Contoso,Orange,9.6,11.35,308,Computers Accessories,3,Computers
879,Contoso Optical Wheel OEM PS/2 Mouse E60 Grey,Contoso,Grey,8.1,10.94,308,Computers Accessories,3,Computers
880,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,Contoso,Black,5.61,14.75,308,Computers Accessories,3,Computers
881,Contoso Optical Wheel OEM PS/2 Mouse E60 White,Contoso,White,9.09,12.47,308,Computers Accessories,3,Computers
882,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,Contoso,Silver,8.88,11.42,308,Computers Accessories,3,Computers
883,Contoso Bluetooth Notebook Mouse X305 Black,Contoso,Black,5.8,14.14,308,Computers Accessories,3,Computers
884,Contoso Bluetooth Notebook Mouse X305 White,Contoso,White,9.53,11.4,308,Computers Accessories,3,Computers
885,Contoso Bluetooth Notebook Mouse X305 Silver,Contoso,Silver,6.76,11.66,308,Computers Accessories,3,Computers
886,Contoso Bluetooth Notebook Mouse X305 Grey,Contoso,Grey,5.37,13.52,308,Computers Accessories,3,Computers
887,Contoso Bluetooth Notebook Mouse E70 Black,Contoso,Black,8.4,12.44,308,Computers Accessories,3,Computers
888,Contoso Bluetooth Notebook Mouse E70 White,Contoso,White,6.26,12.52,308,Computers Accessories,3,Computers
889,Contoso Bluetooth Notebook Mouse E70 Silver,Contoso,Silver,7.49,11.04,308,Computers Accessories,3,Computers
890,Contoso Bluetooth Notebook Mouse E70 Grey,Contoso,Grey,5.43,10.39,308,Computers Accessories,3,Computers
891,SV Rechargeable Bluetooth Notebook Mouse E80 Silver,Southridge Video,Silver,9.9,13.1,308,Computers Accessories,3,Computers
892,SV Rechargeable Bluetooth Notebook Mouse E80 Black,Southridge Video,Black,8.3,10.25,308,Computers Accessories,3,Computers
893,SV Rechargeable Bluetooth Notebook Mouse E80 White,Southridge Video,White,9.3,12.75,308,Computers Accessories,3,Computers
894,SV Rechargeable Bluetooth Notebook Mouse E80 Grey,Southridge Video,Grey,6.92,13.61,308,Computers Accessories,3,Computers
895,SV Keyboard E90 Silver,Southridge Video,Silver,6.18,10.86,308,Computers Accessories,3,Computers
896,SV Keyboard E90 White,Southridge Video,White,7.68,14.2,308,Computers Accessories,3,Computers
897,SV Keyboard E90 Black,Southridge Video,Black,8.39,14.52,308,Computers Accessories,3,Computers
898,SV Keyboard E90 Grey,Southridge Video,Grey,6.76,14.21,308,Computers Accessories,3,Computers
899,SV Keyboard E10 Silver,Southridge Video,Silver,8.47,12.18,308,Computers Accessories,3,Computers
900,SV Keyboard E10 White,Southridge Video,White,9.03,13.44,308,Computers Accessories,3,Computers
901,SV Keyboard E10 Black,Southridge Video,Black,8.37,12.3,308,Computers Accessories,3,Computers
902,SV Keyboard E10 Grey,Southridge Video,Grey,8.76,10.13,308,Computers Accessories,3,Computers
903,SV 40GB USB2.0 Portable Hard Disk E400 Red,Southridge Video,Red,8.08,12.26,308,Computers Accessories,3,Computers
904,SV 40GB USB2.0 Portable Hard Disk E400 Silver,Southridge Video,Silver,5.14,10.04,308,Computers Accessories,3,Computers
905,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Southridge Video,Blue,6.48,10.84,308,Computers Accessories,3,Computers
906,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,Southridge Video,Yellow,5.49,10.58,308,Computers Accessories,3,Computers
907,SV 80GB USB2.0 Portable Hard Disk E500 Red,Southridge Video,Red,8.48,12.7,308,Computers Accessories,3,Computers
908,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Southridge Video,Silver,9.85,13.22,308,Computers Accessories,3,Computers
909,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Blue,6.27,13.65,308,Computers Accessories,3,Computers
910,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,Southridge Video,Yellow,9.18,12,308,Computers Accessories,3,Computers
911,SV 160GB USB2.0 Portable Hard Disk M65 Silver,Southridge Video,Silver,6.17,12.48,308,Computers Accessories,3,Computers
912,SV 160GB USB2.0 Portable Hard Disk M65 Black,Southridge Video,Black,8,13.04,308,Computers Accessories,3,Computers
913,SV 160GB USB2.0 Portable Hard Disk M65 White,Southridge Video,White,8.16,13.09,308,Computers Accessories,3,Computers
914,SV 160GB USB2.0 Portable Hard Disk M65 Grey,Southridge Video,Grey,5.16,14.24,308,Computers Accessories,3,Computers
915,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,Southridge Video,Pink,5.73,11.21,308,Computers Accessories,3,Computers
916,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,Southridge Video,Blue,5.38,12.65,308,Computers Accessories,3,Computers
917,SV 500GB USB 2.0 Portable External Hard Drive X405 White,Southridge Video,White,6.33,11.4,308,Computers Accessories,3,Computers
918,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,Southridge Video,Black,5.63,11.11,308,Computers Accessories,3,Computers
919,SV USB Data Cable E600 Pink,Southridge Video,Pink,9.22,14.84,308,Computers Accessories,3,Computers
920,SV USB Data Cable E600 Black,Southridge Video,Black,6.53,13.76,308,Computers Accessories,3,Computers
921,SV USB Data Cable E600 Silver,Southridge Video,Silver,6.42,13.77,308,Computers Accessories,3,Computers
922,SV USB Data Cable E600 Grey,Southridge Video,Grey,8.13,13.54,308,Computers Accessories,3,Computers
923,SV USB Sync Charge Cable E700 Blue,Southridge Video,Blue,6.48,11.93,308,Computers Accessories,3,Computers
924,SV USB Sync Charge Cable E700 Black,Southridge Video,Black,8.14,14.31,308,Computers Accessories,3,Computers
925,SV USB Sync Charge Cable E700 White,Southridge Video,White,9.82,10.55,308,Computers Accessories,3,Computers
926,SV USB Sync Charge Cable E700 Silver,Southridge Video,Silver,5.86,10.09,308,Computers Accessories,3,Computers
927,SV 512MB Laptop memory E800 White,Southridge Video,White,5.33,13.13,308,Computers Accessories,3,Computers
928,SV 512MB Laptop memory E800 Silver,Southridge Video,Silver,6.29,11,308,Computers Accessories,3,Computers
929,SV 512MB Laptop memory E800 Black,Southridge Video,Black,9.61,13.94,308,Computers Accessories,3,Computers
930,SV 512MB Laptop memory E800 Yellow,Southridge Video,Yellow,8.7,13.14,308,Computers Accessories,3,Computers
931,SV 2GB Laptop memory E800 Silver,Southridge Video,Silver,7.54,10.41,308,Computers Accessories,3,Computers
932,SV 2GB Laptop memory E800 Black,Southridge Video,Black,5.91,13.63,308,Computers Accessories,3,Computers
933,SV 2GB Laptop memory E800 White,Southridge Video,White,5.45,11.31,308,Computers Accessories,3,Computers
934,SV 4GB Laptop Memory M65 Blue,Southridge Video,Blue,6.29,10.92,308,Computers Accessories,3,Computers
935,SV 4GB Laptop Memory M65 Yellow,Southridge Video,Yellow,6.2,12.65,308,Computers Accessories,3,Computers
936,SV 4GB Laptop Memory M65 Black,Southridge Video,Black,5.87,10.81,308,Computers Accessories,3,Computers
937,SV 4GB Laptop Memory M65 White,Southridge Video,White,6.51,10.69,308,Computers Accessories,3,Computers
938,SV Wireless LAN PCI Network Card Adapter E900 Black,Southridge Video,Black,7.24,13.46,308,Computers Accessories,3,Computers
939,SV Wireless LAN PCI Network Card Adapter E901 Black,Southridge Video,Black,6.81,11.26,308,Computers Accessories,3,Computers
940,SV Wireless LAN PCI Network Card Adapter E902 Black,Southridge Video,Black,8.52,13.76,308,Computers Accessories,3,Computers
941,SV PCI Network Adapter E903 Silver,Southridge Video,Silver,5.34,12.41,308,Computers Accessories,3,Computers
942,SV PCI Network Adapter E904 Silver,Southridge Video,Silver,9.45,12.15,308,Computers Accessories,3,Computers
943,SV PCI Network Adapter E905 Silver,Southridge Video,Silver,8.66,12.92,308,Computers Accessories,3,Computers
944,A. Datum Compact Digital Camera M200 Black,A. Datum,Black,7.43,11.45,401,Digital Cameras,4,Cameras and camcorders
945,A. Datum Rangefinder Digital Camera X200 Black,A. Datum,Black,5.58,11,401,Digital Cameras,4,Cameras and camcorders
946,A. Datum Slim Digital Camera M180 Black,A. Datum,Black,6.48,12.1,401,Digital Cameras,4,Cameras and camcorders
947,A. Datum Ultra Compact Digital Camera M190 Black,A. Datum,Black,6.87,11.13,401,Digital Cameras,4,Cameras and camcorders
948,A. Datum All in One Digital Camera M200 Black,A. Datum,Black,6.61,12.53,401,Digital Cameras,4,Cameras and camcorders
949,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,A. Datum,Black,7.57,10.85,401,Digital Cameras,4,Cameras and camcorders
950,A. Datum Super-zoom Digital Camera X300 Black,A. Datum,Black,8.37,11.33,401,Digital Cameras,4,Cameras and camcorders
951,A. Datum Consumer Digital Camera E100 Black,A. Datum,Black,5.18,14.11,401,Digital Cameras,4,Cameras and camcorders
